Rank,Date,Location,Opponent,Result,Cmp,PassAtt,PassPct,PassYds,PassTD,RushAtt,RushYds,RushAvg,RushTD,Plays,Yards,YardsPerPlay,PassFirstDowns,RushFirstDowns,PenFirstDowns,TotalFirstDowns,Penalties,PenaltyYards,Fumbles,Interceptions,Turnovers,Team,game_id
1.0,2023-09-02,,Robert Morris,W (42-7),2,3,66.7,95,1,56,374,6.7,5,59,469,7.9,2,19,3,24,2,10,1,0,1,Air Force,/cfb/boxscores/2023-09-02-air-force.html
2.0,2023-09-09,N,Sam Houston,W (13-3),1,3,33.3,14,0,59,244,4.1,1,62,258,4.2,1,16,1,18,2,20,1,0,1,Air Force,/cfb/boxscores/2023-09-09-sam-houston-state.html
3.0,2023-09-15,,Utah State,W (39-21),3,4,75.0,84,0,64,344,5.4,5,68,428,6.3,3,21,0,24,6,60,0,0,0,Air Force,/cfb/boxscores/2023-09-15-air-force.html
4.0,2023-09-22,@,San Jose State,W (45-20),2,2,100.0,28,0,73,400,5.5,6,75,428,5.7,2,23,0,25,4,43,0,0,0,Air Force,/cfb/boxscores/2023-09-22-san-jose-state.html
5.0,2023-09-30,,San Diego State,W (49-10),6,7,85.7,189,2,52,287,5.5,4,59,476,8.1,6,17,1,24,1,5,0,0,0,Air Force,/cfb/boxscores/2023-09-30-air-force.html
6.0,2023-10-14,,Wyoming,W (34-27),6,9,66.7,58,1,53,356,6.7,3,62,414,6.7,3,18,1,22,1,9,2,0,2,Air Force,/cfb/boxscores/2023-10-14-air-force.html
1.0,2023-09-02,@,Temple,L (21-24),17,29,58.6,205,2,28,74,2.6,1,57,279,4.9,6,6,1,13,10,82,0,1,1,Akron,/cfb/boxscores/2023-09-02-temple.html
2.0,2023-09-09,,Morgan State,W (24-21),25,34,73.5,266,1,25,4,0.2,0,59,270,4.6,10,7,0,17,8,70,2,3,5,Akron,/cfb/boxscores/2023-09-09-akron.html
3.0,2023-09-16,@,Kentucky,L (3-35),29,41,70.7,190,0,25,49,2.0,0,66,239,3.6,9,7,0,16,6,41,1,0,1,Akron,/cfb/boxscores/2023-09-16-kentucky.html
4.0,2023-09-23,@,Indiana,L (27-29),26,44,59.1,211,0,40,263,6.6,3,84,474,5.6,7,15,2,24,10,98,0,3,3,Akron,/cfb/boxscores/2023-09-23-indiana.html
5.0,2023-09-30,,Buffalo,L (10-13),19,28,67.9,136,1,27,117,4.3,0,55,253,4.6,8,7,0,15,2,20,1,0,1,Akron,/cfb/boxscores/2023-09-30-akron.html
6.0,2023-10-07,,Northern Illinois,L (14-55),19,34,55.9,146,1,41,107,2.6,1,75,253,3.4,8,7,4,19,4,35,0,1,1,Akron,/cfb/boxscores/2023-10-07-akron.html
7.0,2023-10-14,@,Central Michigan,L (10-17),16,34,47.1,123,1,19,70,3.7,0,53,193,3.6,5,4,1,10,9,57,0,2,2,Akron,/cfb/boxscores/2023-10-14-central-michigan.html
1.0,2023-09-02,,Middle Tennessee State,W (56-7),17,24,70.8,226,3,40,205,5.1,5,64,431,6.7,7,13,4,24,2,19,0,0,0,Alabama,/cfb/boxscores/2023-09-02-alabama.html
2.0,2023-09-09,,Texas,L (24-34),14,27,51.9,255,2,35,107,3.1,0,62,362,5.8,10,7,1,18,10,90,0,2,2,Alabama,/cfb/boxscores/2023-09-09-alabama.html
3.0,2023-09-16,@,South Florida,W (17-3),10,23,43.5,107,0,42,203,4.8,2,65,310,4.8,3,10,3,16,5,35,1,0,1,Alabama,/cfb/boxscores/2023-09-16-south-florida.html
4.0,2023-09-23,,Mississippi,W (24-10),17,21,81.0,225,1,45,131,2.9,1,66,356,5.4,9,9,2,20,6,60,0,1,1,Alabama,/cfb/boxscores/2023-09-23-alabama.html
5.0,2023-09-30,@,Mississippi State,W (40-17),10,13,76.9,164,0,43,193,4.5,3,56,357,6.4,8,9,0,17,6,40,0,0,0,Alabama,/cfb/boxscores/2023-09-30-mississippi-state.html
6.0,2023-10-07,@,Texas A&M,W (26-20),21,33,63.6,321,3,26,23,0.9,0,59,344,5.8,14,2,0,16,14,99,1,1,2,Alabama,/cfb/boxscores/2023-10-07-texas-am.html
7.0,2023-10-14,,Arkansas,W (24-21),10,21,47.6,238,2,42,177,4.2,1,63,415,6.6,7,11,0,18,5,45,0,0,0,Alabama,/cfb/boxscores/2023-10-14-alabama.html
1.0,2023-09-02,,Gardner-Webb,W (45-24),18,24,75.0,247,5,43,147,3.4,1,67,394,5.9,12,9,2,23,2,20,0,0,0,Appalachian State,/cfb/boxscores/2023-09-02-appalachian-state.html
2.0,2023-09-09,@,North Carolina,L (34-40),22,43,51.2,275,2,44,219,5.0,2,87,494,5.7,16,11,3,30,7,70,0,1,1,Appalachian State,/cfb/boxscores/2023-09-09-north-carolina.html
3.0,2023-09-16,,East Carolina,W (43-28),17,29,58.6,241,3,45,239,5.3,3,74,480,6.5,11,11,1,23,4,25,1,1,2,Appalachian State,/cfb/boxscores/2023-09-16-appalachian-state.html
4.0,2023-09-23,@,Wyoming,L (19-22),22,40,55.0,200,0,50,217,4.3,0,90,417,4.6,13,11,3,27,2,15,1,1,2,Appalachian State,/cfb/boxscores/2023-09-23-wyoming.html
5.0,2023-09-30,@,Louisiana-Monroe,W (41-40),27,39,69.2,335,3,37,201,5.4,1,76,536,7.1,16,9,3,28,6,48,2,2,4,Appalachian State,/cfb/boxscores/2023-09-30-louisiana-monroe.html
6.0,2023-10-10,,Coastal Carolina,L (24-27),18,31,58.1,305,2,26,111,4.3,1,57,416,7.3,9,6,3,18,6,60,1,0,1,Appalachian State,/cfb/boxscores/2023-10-10-appalachian-state.html
1.0,2023-09-02,,Northern Arizona,W (38-3),20,26,76.9,292,3,27,186,6.9,1,53,478,9.0,11,11,1,23,11,91,1,1,2,Arizona,/cfb/boxscores/2023-09-02-arizona.html
2.0,2023-09-09,@,Mississippi State,L (24-31),33,47,70.2,340,2,25,91,3.6,1,72,431,6.0,16,4,3,23,5,55,1,4,5,Arizona,/cfb/boxscores/2023-09-09-mississippi-state.html
3.0,2023-09-16,,UTEP,W (31-10),25,32,78.1,300,3,32,244,7.6,1,64,544,8.5,12,12,2,26,6,34,1,0,1,Arizona,/cfb/boxscores/2023-09-16-arizona.html
4.0,2023-09-23,@,Stanford,W (21-20),18,30,60.0,204,1,37,145,3.9,2,67,349,5.2,10,10,0,20,5,36,0,0,0,Arizona,/cfb/boxscores/2023-09-23-stanford.html
5.0,2023-09-30,,Washington,L (24-31),27,39,69.2,232,3,31,110,3.5,0,70,342,4.9,13,8,6,27,8,60,0,1,1,Arizona,/cfb/boxscores/2023-09-30-arizona.html
6.0,2023-10-07,@,Southern California,L (41-43),25,35,71.4,303,5,42,203,4.8,0,77,506,6.6,14,12,2,28,12,99,0,1,1,Arizona,/cfb/boxscores/2023-10-07-southern-california.html
7.0,2023-10-14,@,Washington State,W (44-6),34,43,79.1,342,0,37,174,4.7,5,80,516,6.5,15,11,0,26,5,55,0,0,0,Arizona,/cfb/boxscores/2023-10-14-washington-state.html
1.0,2023-08-31,,Southern Utah,W (24-21),18,31,58.1,236,2,34,135,4.0,1,65,371,5.7,8,8,2,18,9,100,0,0,0,Arizona State,/cfb/boxscores/2023-08-31-arizona-state.html
2.0,2023-09-09,,Oklahoma State,L (15-27),16,29,55.2,167,1,34,110,3.2,1,63,277,4.4,4,10,1,15,4,30,0,1,1,Arizona State,/cfb/boxscores/2023-09-09-arizona-state.html
3.0,2023-09-16,,Fresno State,L (0-29),17,37,45.9,188,0,27,42,1.6,0,64,230,3.6,10,3,2,15,2,30,3,5,8,Arizona State,/cfb/boxscores/2023-09-16-arizona-state.html
4.0,2023-09-23,,Southern California,L (28-42),23,39,59.0,263,2,32,90,2.8,1,71,353,5.0,11,8,2,21,4,26,1,1,2,Arizona State,/cfb/boxscores/2023-09-23-arizona-state.html
5.0,2023-09-30,@,California,L (21-24),27,43,62.8,362,0,29,77,2.7,2,72,439,6.1,13,3,1,17,4,30,1,1,2,Arizona State,/cfb/boxscores/2023-09-30-california.html
6.0,2023-10-07,,Colorado,L (24-27),32,50,64.0,335,1,29,57,2.0,2,79,392,5.0,16,7,2,25,9,88,0,0,0,Arizona State,/cfb/boxscores/2023-10-07-arizona-state.html
1.0,2023-09-02,,Western Carolina,W (56-13),20,25,80.0,274,4,36,105,2.9,3,61,379,6.2,12,8,1,21,7,86,0,0,0,Arkansas,/cfb/boxscores/2023-09-02-arkansas.html
2.0,2023-09-09,,Kent State,W (28-6),13,19,68.4,136,2,45,172,3.8,1,64,308,4.8,6,11,2,19,4,34,0,0,0,Arkansas,/cfb/boxscores/2023-09-09-arkansas.html
3.0,2023-09-16,,Brigham Young,L (31-38),24,35,68.6,247,1,39,177,4.5,2,74,424,5.7,11,9,1,21,14,125,1,1,2,Arkansas,/cfb/boxscores/2023-09-16-arkansas.html
4.0,2023-09-23,@,Louisiana State,L (31-34),21,31,67.7,289,3,37,137,3.7,0,68,426,6.3,13,9,3,25,11,69,0,2,2,Arkansas,/cfb/boxscores/2023-09-23-louisiana-state.html
5.0,2023-09-30,N,Texas A&M,L (22-34),9,17,52.9,132,1,39,42,1.1,0,56,174,3.1,5,4,1,10,0,0,0,1,1,Arkansas,/cfb/boxscores/2023-09-30-arkansas.html
6.0,2023-10-07,@,Mississippi,L (20-27),25,39,64.1,250,2,29,36,1.2,0,68,286,4.2,11,5,1,17,10,70,0,2,2,Arkansas,/cfb/boxscores/2023-10-07-mississippi.html
7.0,2023-10-14,@,Alabama,L (21-24),14,24,58.3,150,2,36,100,2.8,0,60,250,4.2,6,5,2,13,2,13,0,0,0,Arkansas,/cfb/boxscores/2023-10-14-alabama.html
1.0,2023-09-02,@,Oklahoma,L (0-73),13,27,48.1,160,0,23,48,2.1,0,50,208,4.2,5,3,2,10,14,111,1,0,1,Arkansas State,/cfb/boxscores/2023-09-02-oklahoma.html
2.0,2023-09-09,,Memphis,L (3-37),22,41,53.7,166,0,30,64,2.1,0,71,230,3.2,11,5,2,18,3,40,2,2,4,Arkansas State,/cfb/boxscores/2023-09-09-arkansas-state.html
3.0,2023-09-16,,Stony Brook,W (31-7),11,23,47.8,140,1,46,345,7.5,3,69,485,7.0,8,15,2,25,4,40,0,0,0,Arkansas State,/cfb/boxscores/2023-09-16-arkansas-state.html
4.0,2023-09-23,,Southern Mississippi,W (44-37),11,21,52.4,233,3,44,192,4.4,2,65,425,6.5,8,10,0,18,3,15,0,1,1,Arkansas State,/cfb/boxscores/2023-09-23-arkansas-state.html
5.0,2023-09-30,@,Massachusetts,W (52-28),20,25,80.0,383,6,40,173,4.3,1,65,556,8.6,18,9,5,32,10,104,0,0,0,Arkansas State,/cfb/boxscores/2023-09-30-massachusetts.html
6.0,2023-10-07,@,Troy,L (3-37),15,27,55.6,156,0,32,47,1.5,0,59,203,3.4,7,3,1,11,2,22,0,0,0,Arkansas State,/cfb/boxscores/2023-10-07-troy.html
1.0,2023-09-02,@,Louisiana-Monroe,L (13-17),6,12,50.0,107,0,50,172,3.4,0,62,279,4.5,4,9,0,13,3,35,3,2,5,Army,/cfb/boxscores/2023-09-02-louisiana-monroe.html
2.0,2023-09-09,,Delaware State,W (57-0),11,15,73.3,238,3,43,281,6.5,5,58,519,8.9,7,15,1,23,4,50,1,0,1,Army,/cfb/boxscores/2023-09-09-army.html
3.0,2023-09-15,@,UTSA,W (37-29),8,18,44.4,188,1,65,254,3.9,3,83,442,5.3,8,14,1,23,0,0,0,0,0,Army,/cfb/boxscores/2023-09-15-texas-san-antonio.html
4.0,2023-09-23,@,Syracuse,L (16-29),9,21,42.9,145,1,46,125,2.7,1,67,270,4.0,4,10,2,16,2,15,0,2,2,Army,/cfb/boxscores/2023-09-23-syracuse.html
5.0,2023-10-07,,Boston College,L (24-27),10,13,76.9,105,1,33,161,4.9,2,46,266,5.8,4,8,0,12,6,30,1,0,1,Army,/cfb/boxscores/2023-10-07-army.html
6.0,2023-10-14,,Troy,L (0-19),9,18,50.0,78,0,51,175,3.4,0,69,253,3.7,5,10,2,17,5,31,3,1,4,Army,/cfb/boxscores/2023-10-14-army.html
1.0,2023-09-02,,Massachusetts,W (59-14),14,25,56.0,203,1,44,289,6.6,6,69,492,7.1,7,17,3,27,4,40,0,0,0,Auburn,/cfb/boxscores/2023-09-02-auburn.html
2.0,2023-09-09,@,California,W (14-10),10,17,58.8,94,2,38,136,3.6,0,55,230,4.2,5,6,1,12,7,56,3,1,4,Auburn,/cfb/boxscores/2023-09-09-california.html
3.0,2023-09-16,,Samford,W (45-13),27,36,75.0,340,2,43,222,5.2,4,79,562,7.1,11,15,0,26,5,45,1,2,3,Auburn,/cfb/boxscores/2023-09-16-auburn.html
4.0,2023-09-23,@,Texas A&M,L (10-27),9,23,39.1,56,0,41,144,3.5,0,64,200,3.1,5,9,0,14,10,64,0,0,0,Auburn,/cfb/boxscores/2023-09-23-texas-am.html
5.0,2023-09-30,,Georgia,L (20-27),11,20,55.0,88,0,43,219,5.1,2,63,307,4.9,3,12,2,17,1,5,0,1,1,Auburn,/cfb/boxscores/2023-09-30-auburn.html
6.0,2023-10-14,@,Louisiana State,L (18-48),15,27,55.6,154,1,34,139,4.1,1,61,293,4.8,7,8,3,18,5,42,0,0,0,Auburn,/cfb/boxscores/2023-10-14-louisiana-state.html
1.0,2023-09-02,@,Kentucky,L (14-44),22,30,73.3,223,1,41,72,1.8,1,71,295,4.2,12,3,3,18,4,26,2,0,2,Ball State,/cfb/boxscores/2023-09-02-kentucky.html
2.0,2023-09-09,@,Georgia,L (3-45),18,37,48.6,147,0,28,77,2.8,0,65,224,3.4,9,3,1,13,3,27,0,3,3,Ball State,/cfb/boxscores/2023-09-09-georgia.html
3.0,2023-09-16,,Indiana State,W (45-7),18,24,75.0,137,2,42,288,6.9,3,66,425,6.4,7,17,2,26,4,35,1,0,1,Ball State,/cfb/boxscores/2023-09-16-ball-state.html
4.0,2023-09-23,,Georgia Southern,L (3-40),14,29,48.3,160,0,28,37,1.3,0,57,197,3.5,7,3,0,10,3,25,0,2,2,Ball State,/cfb/boxscores/2023-09-23-ball-state.html
5.0,2023-09-30,@,Western Michigan,L (24-42),26,37,70.3,316,3,26,48,1.8,0,63,364,5.8,11,4,4,19,10,107,1,0,1,Ball State,/cfb/boxscores/2023-09-30-western-michigan.html
6.0,2023-10-07,@,Eastern Michigan,L (10-24),20,35,57.1,157,1,25,148,5.9,0,60,305,5.1,9,6,2,17,8,66,1,1,2,Ball State,/cfb/boxscores/2023-10-07-eastern-michigan.html
7.0,2023-10-14,,Toledo,L (6-13),4,16,25.0,38,0,38,167,4.4,0,54,205,3.8,1,10,2,13,6,45,0,1,1,Ball State,/cfb/boxscores/2023-10-14-ball-state.html
1.0,2023-09-02,,Texas State,L (31-42),27,44,61.4,416,2,32,108,3.4,1,76,524,6.9,16,4,2,22,9,45,1,1,2,Baylor,/cfb/boxscores/2023-09-02-baylor.html
2.0,2023-09-09,,Utah,L (13-20),12,28,42.9,218,0,29,121,4.2,1,57,339,5.9,7,6,1,14,5,35,0,2,2,Baylor,/cfb/boxscores/2023-09-09-baylor.html
3.0,2023-09-16,,Long Island,W (30-7),13,27,48.1,121,1,48,270,5.6,3,75,391,5.2,8,17,1,26,2,15,1,0,1,Baylor,/cfb/boxscores/2023-09-16-baylor.html
4.0,2023-09-23,,Texas,L (6-38),29,53,54.7,305,0,31,60,1.9,0,84,365,4.3,14,4,1,19,4,21,0,1,1,Baylor,/cfb/boxscores/2023-09-23-baylor.html
5.0,2023-09-30,@,Central Florida,W (36-35),21,34,61.8,293,1,43,153,3.6,2,77,446,5.8,13,8,1,22,4,35,1,0,1,Baylor,/cfb/boxscores/2023-09-30-central-florida.html
6.0,2023-10-07,,Texas Tech,L (14-39),22,38,57.9,324,1,30,17,0.6,0,68,341,5.0,12,4,1,17,1,10,1,0,1,Baylor,/cfb/boxscores/2023-10-07-baylor.html
1.0,2023-09-02,@,Washington,L (19-56),22,47,46.8,264,1,28,138,4.9,1,75,402,5.4,10,8,3,21,3,29,0,2,2,Boise State,/cfb/boxscores/2023-09-02-washington.html
2.0,2023-09-09,,Central Florida,L (16-18),14,27,51.9,211,2,39,173,4.4,0,66,384,5.8,10,12,0,22,4,39,0,1,1,Boise State,/cfb/boxscores/2023-09-09-boise-state.html
3.0,2023-09-16,,North Dakota,W (42-18),22,33,66.7,262,2,35,132,3.8,4,68,394,5.8,12,7,3,22,4,37,2,1,3,Boise State,/cfb/boxscores/2023-09-16-boise-state.html
4.0,2023-09-22,@,San Diego State,W (34-31),12,22,54.5,162,1,41,241,5.9,3,63,403,6.4,7,12,0,19,4,35,0,0,0,Boise State,/cfb/boxscores/2023-09-22-san-diego-state.html
5.0,2023-09-30,@,Memphis,L (32-35),23,38,60.5,375,2,32,144,4.5,2,70,519,7.4,14,9,1,24,3,20,0,0,0,Boise State,/cfb/boxscores/2023-09-30-memphis.html
6.0,2023-10-07,,San Jose State,W (35-27),13,24,54.2,230,2,42,262,6.2,3,66,492,7.5,10,11,1,22,3,25,2,1,3,Boise State,/cfb/boxscores/2023-10-07-boise-state.html
7.0,2023-10-14,@,Colorado State,L (30-31),15,24,62.5,138,0,43,246,5.7,3,67,384,5.7,7,13,3,23,9,73,2,2,4,Boise State,/cfb/boxscores/2023-10-14-colorado-state.html
1.0,2023-09-02,,Northern Illinois,L (24-27),17,38,44.7,168,2,28,146,5.2,1,66,314,4.8,7,9,3,19,10,93,0,1,1,Boston College,/cfb/boxscores/2023-09-02-boston-college.html
2.0,2023-09-09,,Holy Cross,W (31-28),17,23,73.9,201,2,45,208,4.6,2,68,409,6.0,7,13,4,24,10,109,0,0,0,Boston College,/cfb/boxscores/2023-09-09-boston-college.html
3.0,2023-09-16,,Florida State,L (29-31),20,34,58.8,305,1,41,152,3.7,2,75,457,6.1,9,10,1,20,18,131,0,1,1,Boston College,/cfb/boxscores/2023-09-16-boston-college.html
4.0,2023-09-23,@,Louisville,L (28-56),21,41,51.2,295,3,31,132,4.3,1,72,427,5.9,13,9,1,23,7,61,0,0,0,Boston College,/cfb/boxscores/2023-09-23-louisville.html
5.0,2023-09-30,,Virginia,W (27-24),16,26,61.5,183,2,47,203,4.3,1,73,386,5.3,7,12,4,23,5,36,2,2,4,Boston College,/cfb/boxscores/2023-09-30-boston-college.html
6.0,2023-10-07,@,Army,W (27-24),4,9,44.4,51,0,61,321,5.3,4,70,372,5.3,2,16,1,19,3,25,0,1,1,Boston College,/cfb/boxscores/2023-10-07-army.html
1.0,2023-09-02,@,Liberty,L (24-34),11,31,35.5,137,1,31,191,6.2,1,62,328,5.3,5,12,2,19,9,86,0,5,5,Bowling Green,/cfb/boxscores/2023-09-02-liberty.html
2.0,2023-09-09,,Eastern Illinois,W (38-15),25,30,83.3,368,3,34,141,4.1,2,64,509,8.0,16,8,1,25,6,60,0,0,0,Bowling Green,/cfb/boxscores/2023-09-09-bowling-green-state.html
3.0,2023-09-16,@,Michigan,L (6-31),14,21,66.7,124,0,36,81,2.3,0,57,205,3.6,5,5,0,10,2,15,1,2,3,Bowling Green,/cfb/boxscores/2023-09-16-michigan.html
4.0,2023-09-23,,Ohio,L (7-38),17,32,53.1,104,0,22,102,4.6,1,54,206,3.8,5,4,1,10,12,123,2,2,4,Bowling Green,/cfb/boxscores/2023-09-23-bowling-green-state.html
5.0,2023-09-30,@,Georgia Tech,W (38-27),21,33,63.6,263,1,45,175,3.9,3,78,438,5.6,11,11,4,26,10,113,0,0,0,Bowling Green,/cfb/boxscores/2023-09-30-georgia-tech.html
6.0,2023-10-07,@,Miami (OH),L (0-27),11,23,47.8,72,0,19,63,3.3,0,42,135,3.2,3,5,1,9,7,63,0,1,1,Bowling Green,/cfb/boxscores/2023-10-07-miami-oh.html
7.0,2023-10-14,@,Buffalo,W (24-14),9,16,56.3,77,1,43,218,5.1,1,59,295,5.0,2,11,0,13,10,105,1,2,3,Bowling Green,/cfb/boxscores/2023-10-14-buffalo.html
1.0,2023-09-02,@,Wisconsin,L (17-38),26,41,63.4,194,2,30,122,4.1,0,71,316,4.5,8,5,1,14,6,70,0,0,0,Buffalo,/cfb/boxscores/2023-09-02-wisconsin.html
2.0,2023-09-09,,Fordham,L (37-40),24,30,80.0,265,3,30,97,3.2,2,60,362,6.0,14,8,1,23,8,56,1,0,1,Buffalo,/cfb/boxscores/2023-09-09-buffalo.html
3.0,2023-09-16,,Liberty,L (27-55),29,51,56.9,276,4,30,87,2.9,0,81,363,4.5,12,5,5,22,6,75,0,2,2,Buffalo,/cfb/boxscores/2023-09-16-buffalo.html
4.0,2023-09-23,@,Louisiana,L (38-45),18,35,51.4,195,1,44,178,4.0,4,79,373,4.7,10,8,1,19,6,42,0,2,2,Buffalo,/cfb/boxscores/2023-09-23-louisiana-lafayette.html
5.0,2023-09-30,@,Akron,W (13-10),19,34,55.9,142,1,36,112,3.1,0,70,254,3.6,8,7,1,16,7,65,0,0,0,Buffalo,/cfb/boxscores/2023-09-30-akron.html
6.0,2023-10-07,,Central Michigan,W (37-13),20,32,62.5,232,0,35,123,3.5,2,67,355,5.3,12,6,0,18,5,30,0,0,0,Buffalo,/cfb/boxscores/2023-10-07-buffalo.html
7.0,2023-10-14,,Bowling Green State,L (14-24),9,29,31.0,71,1,37,167,4.5,1,66,238,3.6,3,12,3,18,4,30,1,4,5,Buffalo,/cfb/boxscores/2023-10-14-buffalo.html
1.0,2023-09-02,,Sam Houston,W (14-0),20,33,60.6,145,0,34,112,3.3,2,67,257,3.8,6,6,0,12,8,66,0,0,0,BYU,/cfb/boxscores/2023-09-02-brigham-young.html
2.0,2023-09-09,,Southern Utah,W (41-16),22,32,68.8,348,4,23,46,2.0,2,55,394,7.2,16,1,1,18,3,25,0,1,1,BYU,/cfb/boxscores/2023-09-09-brigham-young.html
3.0,2023-09-16,@,Arkansas,W (38-31),14,26,53.8,204,3,31,77,2.5,2,57,281,4.9,10,4,3,17,7,45,1,0,1,BYU,/cfb/boxscores/2023-09-16-arkansas.html
4.0,2023-09-23,@,Kansas,L (27-38),30,51,58.8,357,2,22,9,0.4,1,73,366,5.0,19,1,3,23,3,30,1,2,3,BYU,/cfb/boxscores/2023-09-23-kansas.html
5.0,2023-09-29,,Cincinnati,W (35-27),14,25,56.0,225,2,28,70,2.5,2,53,295,5.6,10,5,2,17,4,25,0,0,0,BYU,/cfb/boxscores/2023-09-29-brigham-young.html
6.0,2023-10-14,@,TCU,L (11-44),15,34,44.1,152,0,32,91,2.8,1,66,243,3.7,6,6,3,15,5,50,1,1,2,BYU,/cfb/boxscores/2023-10-14-texas-christian.html
1.0,2023-09-02,@,North Texas,W (58-21),27,39,69.2,322,2,56,359,6.4,6,95,681,7.2,16,13,0,29,8,60,1,1,2,California,/cfb/boxscores/2023-09-02-north-texas.html
2.0,2023-09-09,,Auburn,L (10-14),21,38,55.3,160,0,40,113,2.8,1,78,273,3.5,10,8,1,19,4,45,1,2,3,California,/cfb/boxscores/2023-09-09-california.html
3.0,2023-09-16,,Idaho,W (31-17),13,25,52.0,114,2,43,256,6.0,2,68,370,5.4,5,14,4,23,6,50,0,0,0,California,/cfb/boxscores/2023-09-16-california.html
4.0,2023-09-23,@,Washington,L (32-59),27,46,58.7,363,3,35,139,4.0,2,81,502,6.2,17,7,4,28,2,10,0,3,3,California,/cfb/boxscores/2023-09-23-washington.html
5.0,2023-09-30,,Arizona State,W (24-21),12,29,41.4,130,1,48,196,4.1,2,77,326,4.2,7,12,1,20,7,51,0,0,0,California,/cfb/boxscores/2023-09-30-california.html
6.0,2023-10-07,,Oregon State,L (40-52),21,32,65.6,207,2,33,240,7.3,3,65,447,6.9,8,12,2,22,3,25,1,1,2,California,/cfb/boxscores/2023-10-07-california.html
7.0,2023-10-14,@,Utah,L (14-34),15,31,48.4,188,2,24,66,2.8,0,55,254,4.6,8,5,3,16,7,44,1,1,2,California,/cfb/boxscores/2023-10-14-utah.html
1.0,2023-09-01,@,Michigan State,L (7-31),13,25,52.0,96,1,41,123,3.0,0,66,219,3.3,5,9,5,19,7,75,0,1,1,Central Michigan,/cfb/boxscores/2023-09-01-michigan-state.html
2.0,2023-09-09,,New Hampshire,W (45-42),8,20,40.0,204,2,52,236,4.5,3,72,440,6.1,5,11,3,19,8,66,0,2,2,Central Michigan,/cfb/boxscores/2023-09-09-central-michigan.html
3.0,2023-09-16,@,Notre Dame,L (17-41),10,20,50.0,137,0,34,131,3.9,2,54,268,5.0,5,6,3,14,2,20,0,0,0,Central Michigan,/cfb/boxscores/2023-09-16-notre-dame.html
4.0,2023-09-23,@,South Alabama,W (34-30),20,31,64.5,230,1,38,125,3.3,4,69,355,5.1,8,8,3,19,4,30,0,0,0,Central Michigan,/cfb/boxscores/2023-09-23-south-alabama.html
5.0,2023-09-30,,Eastern Michigan,W (26-23),19,26,73.1,218,1,27,193,7.1,2,53,411,7.8,11,12,1,24,8,88,0,1,1,Central Michigan,/cfb/boxscores/2023-09-30-central-michigan.html
6.0,2023-10-07,@,Buffalo,L (13-37),28,49,57.1,280,2,25,80,3.2,0,74,360,4.9,15,5,1,21,6,50,1,3,4,Central Michigan,/cfb/boxscores/2023-10-07-buffalo.html
7.0,2023-10-14,,Akron,W (17-10),17,32,53.1,181,0,50,117,2.3,2,82,298,3.6,8,12,1,21,6,53,0,2,2,Central Michigan,/cfb/boxscores/2023-10-14-central-michigan.html
1.0,2023-09-02,,South Carolina State,W (24-3),13,19,68.4,125,1,47,220,4.7,2,66,345,5.2,5,13,1,19,7,43,0,2,2,Charlotte,/cfb/boxscores/2023-09-02-charlotte.html
2.0,2023-09-09,@,Maryland,L (20-38),13,20,65.0,189,1,34,125,3.7,1,54,314,5.8,9,6,1,16,6,40,1,1,2,Charlotte,/cfb/boxscores/2023-09-09-maryland.html
3.0,2023-09-16,,Georgia State,L (25-41),23,35,65.7,268,1,29,88,3.0,1,64,356,5.6,11,4,3,18,7,65,1,1,2,Charlotte,/cfb/boxscores/2023-09-16-charlotte.html
4.0,2023-09-23,@,Florida,L (7-22),14,25,56.0,133,0,28,77,2.8,1,53,210,4.0,6,3,1,10,7,48,0,0,0,Charlotte,/cfb/boxscores/2023-09-23-florida.html
5.0,2023-09-30,@,Southern Methodist,L (16-34),19,32,59.4,164,1,42,167,4.0,1,74,331,4.5,10,10,4,24,7,73,0,1,1,Charlotte,/cfb/boxscores/2023-09-30-southern-methodist.html
6.0,2023-10-14,,Navy,L (0-14),11,28,39.3,142,0,40,123,3.1,0,68,265,3.9,6,7,1,14,5,25,1,2,3,Charlotte,/cfb/boxscores/2023-10-14-charlotte.html
1.0,2023-09-02,,Eastern Kentucky,W (66-13),23,27,85.2,438,6,44,229,5.2,3,71,667,9.4,17,13,0,30,7,55,1,0,1,Cincinnati,/cfb/boxscores/2023-09-02-cincinnati.html
2.0,2023-09-09,@,Pittsburgh,W (27-21),19,27,70.4,155,2,42,216,5.1,1,69,371,5.4,10,9,1,20,7,90,0,1,1,Cincinnati,/cfb/boxscores/2023-09-09-pittsburgh.html
3.0,2023-09-16,,Miami (OH),L (24-31),18,34,52.9,265,0,57,273,4.8,2,91,538,5.9,14,13,3,30,10,78,0,2,2,Cincinnati,/cfb/boxscores/2023-09-16-cincinnati.html
4.0,2023-09-23,,Oklahoma,L (6-20),22,42,52.4,235,0,37,141,3.8,0,79,376,4.8,12,8,1,21,2,20,0,2,2,Cincinnati,/cfb/boxscores/2023-09-23-cincinnati.html
5.0,2023-09-29,@,Brigham Young,L (27-35),23,37,62.2,256,3,47,242,5.1,0,84,498,5.9,13,13,0,26,7,63,1,1,2,Cincinnati,/cfb/boxscores/2023-09-29-brigham-young.html
